"PIN","PARTYPE","ZVALUE","UPDATE","MAJOR","MINOR","PRES_USE","PRES_USE_D","PROP_TYPE","LOT_SQFT","PLAT_LOT","PLAT_BLOCK","PLAT_NAME","TAXPAYER","HOUSE","ADDRS_FULL","PU_CAT_DES","ADDRS_ST","PROP_NAME","PARCL_AREA","DEV_AREA","BLDG_SF","LU","LU_DETAIL","ZONING","ZONE_CAT","PUB_OR_PRI","HOUS_UNITS","YR_BUILT","SF_PR_UNIT","STS_RES_DV","BLT_FAR","MAX_RS_FAR","MAX_FAR","MAX_FAR_SF","POT_UNITS","IMP_VAL_15","LND_VAL_15","TOT_VAL_15","FAR_FACTOR","UNDER_DEV","REC_LEVEL","SCORE_1","SCORE_1DA","SCORE_1PA","SCORE_1DB","SCORE_1PB","RLTIONSHIP","SCORE_2","SCORE_2DA","SCORE_2PA","SCORE_2DB","SCORE_2PB","WILL_SELL","SCORE_3","SCORE_3DA","SCORE_3PA","SCORE_3DB","SCORE_3PB","POT_UNIT52","SCORE_D1","SCORE_D1DA","SCORE_D1DB","CST_UNIT_D","SCORE_D2","SCORE_D2DA","SCORE_D2DB","NO_BLDG","SCORE_D3","SCORE_D3DA","SCORE_D3DB","HIST_BLDG","SCORE_P1","SCORE_P1PA","SCORE_P1PB","VCNT_BLDG","SCORE_P2","SCORE_P2PA","SCORE_P2PB","CST_UNIT_P","SCORE_P3","SCORE_P3PA","SCORE_P3PB","COND_CMBND","SCORE_P4","SCORE_P4PA","SCORE_P4PB","INDEX_D_A","INDEX_D_B","INDEX_P_A","INDEX_P_B","INDEX_PM","ERROR_DO","ERROR_PM","FILTER_DO","FILTER_PO","NEW_S_1DB","NEW_S_2DB","NEW_S_3DB","NEW_S_D1DB","NEW_S_D2DB","NEW_S_D3DB","NEW_S_1PB","NEW_S_2PB","NEW_S_3PB","NEW_S_P1PB","NEW_S_P2PB","NEW_S_P3PB","NEW_S_P4PB","NEW_IDX_DB","NEW_IDX_PB"
"3320500010","PL",NA,NA,"332050","0010",6,"Single Family(C/I Zone)","R",3850,"2","28","HILL TRACT ADD SUPL BLKS 28 29 36","JAINGA ELLA C","1251","1251      S  KING                      ST      98144","Single Family","1251  S KING ST",NA,4113,4113,2520,"Single Family","Single Family(C/I Zone)","DMR/C 65/65-150","DMR","PRIVATE",1,1912,180,"DEVELOPED",0.6,7,7,28791,29,144000,202000,346000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,21,1,16.67,10.53,14421,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,115333,0.75,NA,NA,0.95,1,NA,NA,33.34,26.32,NA,NA,60,NA,NA,"","LU_DETAIL =  Single Family(C/I Zone)",0,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,26.32,NA
"3320500015","PL",NA,NA,"332050","0015",316,"Vacant(Industrial)","C",3850,"3","28","HILL TRACT ADD SUPL BLKS 28 29 36","CHONG WA EDUCATIONAL SOC",NA,NA,"Vacant","S KING ST","VACANT",3872,3872,0,"Vacant","Vacant(Industrial)","DMR/C 65/65-150","DMR","PRIVATE",0,0,180,"VACANT",0,7,7,27104,27,0,365700,365700,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,19,0,0,0,16191,1,16.67,15.79,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,33.34,36.85,NA,NA,60,NA,NA,"","LU_DETAIL =  Vacant(Industrial); BLDG_SF =  0",0,0,0,0,15.79,21.06,NA,NA,NA,NA,NA,NA,NA,36.85,NA
"3320500020","PL",NA,NA,"332050","0020",316,"Vacant(Industrial)","C",4400,"4","28","HILL TRACT ADD SUPL BLKS 28 29 36","OKADA MAKOTO ET AL",NA,NA,"Vacant","S KING ST","VACANT",4777,4777,0,"Vacant","Vacant(Industrial)","DMR/C 65/65-150","DMR","PRIVATE",0,0,180,"VACANT",0,7,7,33439,33,0,418000,418000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,24,1,16.67,10.53,15000,1,16.67,15.79,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,50.01,47.38,NA,NA,60,NA,NA,"","LU_DETAIL =  Vacant(Industrial); BLDG_SF =  0",0,0,0,10.53,15.79,21.06,NA,NA,NA,NA,NA,NA,NA,47.38,NA
"3320500025","PL",NA,NA,"332050","0025",2,"Single Family(Res Use/Zone)","R",4400,"5","28","HILL TRACT ADD SUPL BLKS 28 29 36","OKADA UTATA BARRY","1261","1261      S  KING                      ST      98144","Single Family","1261  S KING ST",NA,4347,4347,2240,"Single Family","Single Family(Res Use/Zone)","DMR/C 65/65-150","DMR","PRIVATE",1,1930,180,"REDEV",0.5,7,7,30429,30,54000,252000,306000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,22,1,16.67,10.53,12067,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,102000,0.75,NA,NA,1,1,NA,NA,33.34,26.32,NA,NA,60,NA,NA,"","LU_DETAIL =  Single Family(Res Use/Zone)",0,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,26.32,NA
"5247801915","PL",NA,NA,"524780","1915",106,"Office Building","C",7200,"7","40","MAYNARDS D S PLAT","KOH CHRISTOPHER","507","507          MAYNARD                   AVE  S  98104","Office","507   MAYNARD AVE S","FORMER HONG KONG CAFE",7200,7200,31215,"Commercial/Mixed-Use","Office Building","IDM-75-85","IDM","PRIVATE",0,2005,180,"HISTORIC",4.3,6,6,43200,43,4453800,864000,5317800,"6",NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,30,1,NA,NA,147717,0,NA,NA,NA,0,NA,NA,"HISTORIC - both",1,NA,NA,NA,0,NA,NA,189921,0.5,NA,NA,0.6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  HISTORIC","LU_DETAIL =  Office Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320500030","PL",NA,NA,"332050","0030",216,"Service Building","C",8800,"6-7","28","HILL TRACT ADD SUPL BLKS 28 29 36","HASHIMOTO BRUCE","1265","1265      S  KING                      ST      98144","Retail/Service","1265  S KING ST","R S AUTO REPAIR",9154,9154,4800,"Commercial/Mixed-Use","Service Building","DMR/C 65/65-150","DMR","PRIVATE",0,1948,180,"REDEV",0.5,7,7,64078,64,1000,836000,837000,"7","Y","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,46,1,16.67,10.53,15675,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,139500,0.75,NA,NA,0.95,1,NA,NA,45.84,38.17,NA,NA,60,NA,NA,"","LU_DETAIL =  Service Building",11.85,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,38.17,NA
"3320500040","PL",NA,NA,"332050","0040",266,"Utility, Public","C",8380,"8","28","HILL TRACT ADD SUPL BLKS 28 29 36","KING COUNTY-TRANSIT",NA,NA,"Utility","1269  S KING ST","SUBSTATION-EXEMPT",8523,8523,0,"Major Institution And Public Facilities/Utilities","Utility, Public","DMR/C 65/65-150","DMR","PUBLIC",0,0,180,"PUBLIC",0,7,7,59661,60,0,796100,796100,"7","Y",NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,43,1,NA,NA,16012,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,60,NA,"Y","STS_RES_DV =  PUBLIC","LU_DETAIL =  Utility, Public; BLDG_SF =  0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320500045","PL",NA,NA,"332050","0045",101,"Retail Store","C",6000,"9-10","28","HILL TRACT ADD SUPL BLKS 28 29 36","BEPPU GERALD L+STEVEN ROSS+","501","501          RAINIER                   AVE  S  98144","Retail/Service","501   RAINIER AVE S","FISHING &TACKLE",6097,6097,2795,"Commercial/Mixed-Use","Retail Store","DMR/C 65/65-150","DMR","PRIVATE",0,1970,180,"REDEV",0.5,7,7,42679,43,1000,570000,571000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,30,1,16.67,10.53,16055,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,0.95,1,NA,NA,33.34,26.32,NA,NA,60,NA,NA,"","LU_DETAIL =  Retail Store",0,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,26.32,NA
"5247802350","PL",NA,NA,"524780","2350",272,"Historic Prop(Residence)","C",7200,"2","49","MAYNARDS D S PLAT","GIN HOLDINGS LLC","506","506          MAYNARD                   AVE  S  98104","Other Housing","506   MAYNARD AVE S","EASTERN HOTEL",7200,7200,27161,"Multi-Family","Historic Prop(Residence)","IDM-75-85","IDM","PRIVATE",52,1990,180,"LANDMARK",3.8,6,6,43200,43,4699800,864000,5563800,"6",NA,NA,0,NA,0,NA,0,"yes",1,NA,14.29,NA,13.63,NA,0,NA,0,NA,0,30,1,NA,NA,154550,0,NA,NA,NA,0,NA,NA,"HISTORIC - both",1,14.29,18.18,NA,0,0,0,198707,0.5,7.14,6.82,0.6,0.75,10.71,10.23,NA,NA,46.43,48.86,NA,NA,NA,"STS_RES_DV =  LANDMARK","",NA,NA,NA,NA,NA,NA,0,13.63,0,18.18,0,6.82,10.23,NA,48.86
"5247801660","PL",NA,NA,"524780","1660",101,"Retail Store","C",26460,"2 TO 7","35","MAYNARDS D S PLAT","MIKAN TOO LLC","519","519          6TH                       AVE  S  98104","Retail/Service","519   6TH AVE S","Ming's Asian Gallery & Oasis Restaurant",18300,18300,37050,"Commercial/Mixed-Use","Retail Store","IDM 75/85-150","IDM","PRIVATE",0,1969,150,"DEVELOPED",2,7,7,128100,128,2026800,2443500,4470300,"7",NA,NA,0,0,NA,0,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,92,0.75,12.5,7.9,41876,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,186262,0.5,NA,NA,1,1,NA,NA,29.17,23.69,NA,NA,NA,NA,NA,"","LU_DETAIL =  Retail Store",0,15.79,0,7.9,0,0,NA,NA,NA,NA,NA,NA,NA,23.69,NA
"8170100315","PL",NA,NA,"817010","0315",101,"Retail Store","C",7000,"1-2","4","SYNDICATE ADD","LIU HUAN FU","504","504          12TH                      AVE  S  98144","Retail/Service","504   12TH AVE S","CHINESE REST. W \ APTS.",7000,7000,3240,"Commercial/Mixed-Use","Retail Store","DMR/C 65/65-150","DMR","PRIVATE",0,1960,180,"REDEV",0.5,7,7,49000,49,1000,665000,666000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,35,1,16.67,10.53,16310,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,1,1,NA,NA,33.34,26.32,NA,NA,60,NA,NA,"","LU_DETAIL =  Retail Store",0,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,26.32,NA
"8170100250","PL",NA,NA,"817010","0250",245,"Industrial(Heavy)","C",4800,"10-11","3","SYNDICATE ADD","HAU HAU INC","507","507          12TH                      AVE  S  98104","Industrial","507   12TH AVE S","WAREHOUSE",4797,4797,4320,"Industrial","Industrial(Heavy)","DMR/C 65/65-150","DMR","PRIVATE",0,1990,180,"REDEV",0.9,7,7,33579,34,1000,456000,457000,"7","Y","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,24,1,16.67,10.53,16332,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,76167,1,NA,NA,NA,0,NA,NA,45.84,38.17,NA,NA,60,NA,NA,"","LU_DETAIL =  Industrial(Heavy)",11.85,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,38.17,NA
"5247801665","PL",NA,NA,"524780","1665",101,"Retail Store","C",7200,"3-4","35","MAYNARDS D S PLAT","MIKAN TOO LLC",NA,NA,"Retail/Service","510   5TH AVE S","UWAJIMAYA WAREHOUSE & Loading Dock",14516,14516,0,"Commercial/Mixed-Use","Retail Store","IDM 75/85-150","IDM","PRIVATE",0,0,150,"REDEV",0,7,7,101612,102,0,1965400,1965400,"7",NA,NA,0,0,NA,0,NA,"yes",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,73,0.75,12.5,7.9,23211,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,54.17,52.65,NA,NA,NA,"Y",NA,"","LU_DETAIL =  Retail Store; BLDG_SF =  0",0,15.79,0,7.9,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,52.65,NA
"5247801881","PL",NA,NA,"524780","1881",101,"Retail Store","C",14400,"3 & 4","40","MAYNARDS D S PLAT","6TH & WELLER ASSOC LLC","514","514          6TH                       AVE  S  98104","Retail/Service","514   6TH AVE S","SHANGHAI GARDEN & OTHER RESTAURANTS",14397,14397,9650,"Commercial/Mixed-Use","Retail Store","IDM-75-85","IDM","PRIVATE",0,1979,180,"REDEV",0.7,6,6,86382,86,1000,1728000,1729000,"6","Y",NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,60,0.75,NA,NA,24019,0.5,NA,NA,NA,0,NA,NA,"HISTORIC - SCIDpda",1,NA,NA,"N",0,NA,NA,133000,0.75,NA,NA,1,1,NA,NA,NA,NA,NA,NA,60,NA,"Y","HIST_BLDG =  HISTORIC - SCIDpda","LU_DETAIL =  Retail Store",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5247801910","PL",NA,NA,"524780","1910",11,"Apartment","C",7200,"6","40","MAYNARDS D S PLAT","CHOW FAMILY CO L L C","515","515          MAYNARD                   AVE  S  98104","Multi-Family","515   MAYNARD AVE S","FREEDMAN APARTMENTS & Purple Dot Cafe",7200,7200,28800,"Multi-Family","Apartment","IDM-75-85","IDM","PRIVATE",24,1975,180,"HISTORIC",4,6,6,43200,43,3751400,864000,4615400,"6",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,30,1,NA,NA,128206,0,NA,NA,NA,0,NA,NA,"HISTORIC - both",1,14.29,18.18,NA,0,0,0,164836,0.5,7.14,6.82,0.6,0.75,10.71,10.23,NA,NA,32.14,35.23,NA,NA,NA,"STS_RES_DV =  HISTORIC","",NA,NA,NA,NA,NA,NA,0,0,0,18.18,0,6.82,10.23,NA,35.23
"5247802360","PL",NA,NA,"524780","2360",183,"Restaurant/Lounge","C",7200,"3","49","MAYNARDS D S PLAT","YICK KONG CORPORATION","512","512          MAYNARD                   AVE  S  98104","Retail/Service","512   MAYNARD AVE S","HONEY COURT RESTAURANT",7200,7200,6406,"Commercial/Mixed-Use","Restaurant/Lounge","IDM-75-85","IDM","PRIVATE",0,1970,180,"HISTORIC",0.9,6,6,43200,43,132100,864000,996100,"6",NA,NA,0,NA,NA,NA,NA,"yes",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,30,1,NA,NA,27669,0.5,NA,NA,NA,0,NA,NA,"HISTORIC - both",1,NA,NA,NA,0,NA,NA,124512,0.75,NA,NA,0.6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  HISTORIC","LU_DETAIL =  Restaurant/Lounge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320500055","PL",NA,NA,"332050","0055",101,"Retail Store","C",3000,"11","28","HILL TRACT ADD SUPL BLKS 28 29 36","BEPPU GERALD L+STEVEN ROSS+","509","509          RAINIER                   AVE  S  98144","Retail/Service","509   RAINIER AVE S","Vacant retail space",2993,2993,2312,"Commercial/Mixed-Use","Retail Store","DMR/C 65/65-150","DMR","PRIVATE",0,1949,180,"REDEV",0.8,7,7,20951,21,1000,285000,286000,"7","Y","Y",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,15,0,0,0,16381,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,95333,1,NA,NA,NA,0,NA,NA,33.34,31.58,NA,NA,60,NA,NA,"","LU_DETAIL =  Retail Store",15.79,0,0,0,15.79,0,NA,NA,NA,NA,NA,NA,NA,31.58,NA
"5247802375","PL",NA,NA,"524780","2375",16,"Apartment(Mixed Use)","C",7200,"6","49","MAYNARDS D S PLAT","GEE HOW OAK TIN FOUNDATION","519","519          7TH                       AVE  S  98104","Mixed Use","519   7TH AVE S","GEE HOW OAK TIN",7201,7201,25600,"Commercial/Mixed-Use","Apartment(Mixed Use)","IDM-75-85","IDM","PRIVATE",21,1974,180,"HISTORIC",3.6,6,6,43206,43,2136000,864000,3000000,"6",NA,NA,0,NA,0,NA,0,"yes",1,NA,14.29,NA,13.63,NA,0,NA,0,NA,0,30,1,NA,NA,83322,0,NA,NA,NA,0,NA,NA,"HISTORIC - both",1,14.29,18.18,NA,0,0,0,107143,0.75,10.71,10.23,0.6,0.75,10.71,10.23,NA,NA,50,52.27,NA,NA,NA,"STS_RES_DV =  HISTORIC","",NA,NA,NA,NA,NA,NA,0,13.63,0,18.18,0,10.23,10.23,NA,52.27
"5247802690","PL",NA,NA,"524780","2690",183,"Restaurant/Lounge","C",7200,"3","54","MAYNARDS D S PLAT","YICK KONG CORPORATION","516","516          7TH                       AVE  S  98104","Retail/Service","516   7TH AVE S","GOLDEN HONG MKT & BON VIETNAMESE RESTAURATN",7201,7201,6832,"Commercial/Mixed-Use","Restaurant/Lounge","IDM-75-85","IDM","PRIVATE",0,2012,180,"DEVELOPED",0.9,6,6,43206,43,888400,864000,1752400,"6",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,30,1,16.67,10.53,48671,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,194711,0.5,NA,NA,0.6,0.75,NA,NA,16.67,10.53,NA,NA,NA,NA,NA,"","LU_DETAIL =  Restaurant/Lounge",0,0,0,10.53,0,0,NA,NA,NA,NA,NA,NA,NA,10.53,NA
"5247802700","PL",NA,NA,"524780","2700",309,"Vacant(Commercial)","C",10550,"5-6","54","MAYNARDS D S PLAT","CHONG WA BENEVOLENT ASSN",NA,NA,"Vacant","S WELLER ST","VACANT LOT",10551,10551,0,"Vacant","Vacant(Commercial)","IDM-75-85","IDM","PRIVATE",0,0,180,"VACANT",0,6,6,63306,63,0,1266000,1266000,"6","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,44,1,16.67,10.53,23998,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,41.67,39.49,NA,NA,60,NA,NA,"","LU_DETAIL =  Vacant(Commercial); BLDG_SF =  0",0,0,0,10.53,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,39.49,NA
"5247802710","PL",NA,NA,"524780","2710",309,"Vacant(Commercial)","C",3850,"6","54","MAYNARDS D S PLAT","CHONG WA EDUCATIONL SOCIETY",NA,NA,"Vacant","8TH AVE S","VACANT LAND",3849,3849,0,"Vacant","Vacant(Commercial)","IDM-75-85","IDM","PRIVATE",0,0,180,"VACANT",0,6,6,23094,23,0,462000,462000,"6","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,16,0,0,0,24006,0.5,8.33,7.9,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,25,28.96,NA,NA,60,NA,NA,"","LU_DETAIL =  Vacant(Commercial); BLDG_SF =  0",0,0,0,0,7.9,21.06,NA,NA,NA,NA,NA,NA,NA,28.96,NA
"5391600310","PL",NA,NA,"539160","0310",246,"Industrial(Lignt)","C",14100,"6-7-8","6","MC NAUGHTS ADD","LOUIE HENRY",NA,"S  KING                      ST      98104","Industrial","S KING ST","TSUE CHONG FOODS",14491,14491,33238,"Industrial","Industrial(Lignt)","IDM-75-85","IDM","PRIVATE",0,1995,180,"DEVELOPED",2.3,6,6,86946,87,2357900,1692000,4049900,"6","Y",NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,60,0.75,NA,NA,55895,0,NA,NA,NA,0,NA,NA,"HISTORIC - SCIDpda",1,NA,NA,"N",0,NA,NA,213153,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,60,NA,"Y","HIST_BLDG =  HISTORIC - SCIDpda","LU_DETAIL =  Industrial(Lignt)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5391600270","PL",NA,NA,"539160","0270",106,"Office Building","C",2100,"10","5","MC NAUGHTS ADD","CHINESE SOUTHERN BAPTIST CH","515","515          10TH                      AVE  S  98104","Office","515   10TH AVE S","FOOD BANK & CHURCH OFFICE",2017,2017,3536,"Commercial/Mixed-Use","Office Building","DMR/C 65/65-150","DMR","PRIVATE",0,2009,180,"DEVELOPED",1.8,7,7,14119,14,458100,199500,657600,"7",NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,10,0,0,0,55891,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,219200,0,NA,NA,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,"","LU_DETAIL =  Office Building",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"8170100295","PL",NA,NA,"817010","0295",195,"Warehouse","C",24000,"19 THRU 22","3","SYNDICATE ADD","KLC GROUP LLC","1000","1000      S  WELLER                    ST      98104","Terminal/Warehouse","1000  S WELLER ST","WAREHOUSE",23938,23938,22800,"Industrial","Warehouse","DMR/C 65/65-150","DMR","PRIVATE",0,1960,180,"REDEV",1,7,7,167566,168,1000,2280000,2281000,"7","Y","N",0.75,12.5,NA,11.85,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,120,0.75,12.5,7.9,16335,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,76033,1,NA,NA,1,1,NA,NA,41.67,35.54,NA,NA,60,NA,NA,"","LU_DETAIL =  Warehouse",11.85,0,0,7.9,15.79,0,NA,NA,NA,NA,NA,NA,NA,35.54,NA
"3320500060","PL",NA,NA,"332050","0060",159,"Parking(Assoc)","C",6000,"12-13","28","HILL TRACT ADD SUPL BLKS 28 29 36","BEPPU GERALD L+STEVEN ROSS+",NA,NA,"Parking","RAINIER AVE S","PARKING",5996,5996,0,"Commercial/Mixed-Use","Parking(Assoc)","DMR/C 65/65-150","DMR","PRIVATE",0,0,180,"REDEV",0,7,7,41972,42,0,570000,570000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,30,1,16.67,10.53,16297,1,16.67,15.79,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,50.01,47.38,NA,NA,60,NA,NA,"","LU_DETAIL =  Parking(Assoc); BLDG_SF =  0",0,0,0,10.53,15.79,21.06,NA,NA,NA,NA,NA,NA,NA,47.38,NA
"8170100270","PL",NA,NA,"817010","0270",165,"Church/Welfare/Relig Srvc","C",12000,"14-15","3","SYNDICATE ADD","NICHIRIN BUDDHIST CHURCH","1042","1042      S  WELLER                    ST      98104","Church","1042  S WELLER ST","BUDDHIST CHURCH",11985,11985,4536,"Major Institution And Public Facilities/Utilities","Church/Welfare/Relig Srvc","DMR/C 65/65-150","DMR","PRIVATE",0,1975,180,"LUC",0.4,7,7,83895,84,163600,1140000,1303600,"7",NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,60,0.75,NA,NA,18646,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STS_RES_DV =  LUC","STS_RES_DV =  LUC; LU_DETAIL =  Church/Welfare/Relig Srvc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8170100260","PL",NA,NA,"817010","0260",223,"Industrial(Gen Purpose)","C",9600,"12-13","3","SYNDICATE ADD","MACPHERSON LEATHER COMPANY","519","519          12TH                      AVE  S  98104","Industrial","519   12TH AVE S","MACPHERSON LEATHER CO",9637,9637,17248,"Industrial","Industrial(Gen Purpose)","DMR/C 65/65-150","DMR","PRIVATE",0,1950,180,"REDEV",1.8,7,7,67459,67,273400,912000,1185400,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,48,1,16.67,10.53,21087,0.5,8.33,7.9,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,91185,1,NA,NA,1,1,NA,NA,25,18.43,NA,NA,60,NA,NA,"","LU_DETAIL =  Industrial(Gen Purpose)",0,0,0,10.53,7.9,0,NA,NA,NA,NA,NA,NA,NA,18.43,NA
"8170100396","PL",NA,NA,"817010","0396",216,"Service Building","C",6600,"17-18","4","SYNDICATE ADD","HUGO BOSS LLC","520","520          12TH                      AVE  S  98144","Retail/Service","520   12TH AVE S","SERVICE GARAGE",6583,6583,905,"Commercial/Mixed-Use","Service Building","DMR/C 65/65-150","DMR","PRIVATE",0,1948,180,"REDEV",0.1,7,7,46081,46,1000,627000,628000,"7","Y","Y",1,16.67,NA,15.79,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,33,1,16.67,10.53,16354,1,16.67,15.79,NA,0,0,0,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,0.95,1,NA,NA,50.01,42.11,NA,NA,60,NA,NA,"","LU_DETAIL =  Service Building",15.79,0,0,10.53,15.79,0,NA,NA,NA,NA,NA,NA,NA,42.11,NA
"8170100395","PL",NA,NA,"817010","0395",316,"Vacant(Industrial)","C",5400,"17","4","SYNDICATE ADD","MARPAC CONSTRUCTION LLC",NA,NA,"Vacant","S WELLER ST","VACANT LAND",5386,5386,0,"Vacant","Vacant(Industrial)","DMR/C 65/65-150","DMR","PRIVATE",0,0,180,"VACANT",0,7,7,37702,38,0,513000,513000,"7","Y",NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,NA,27,1,16.67,10.53,16328,1,16.67,15.79,"TRUE",1,16.67,21.06,NA,0,NA,NA,"N",0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,50.01,47.38,NA,NA,60,NA,NA,"","LU_DETAIL =  Vacant(Industrial); BLDG_SF =  0",0,0,0,10.53,15.79,21.06,NA,NA,NA,NA,NA,NA,NA,47.38,NA
